origin_coords,demand_coords,travel_time,wijkcode,wijknaam
52.368785_4.926183,52.363115_4.950387,245,M32,Indische Buurt Oost
52.378145_4.792047,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.343193_4.850315,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.340692_4.917866,52.363115_4.950387,513,M32,Indische Buurt Oost
52.353057_4.817727,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.346941_4.926532,52.363115_4.950387,503,M32,Indische Buurt Oost
52.362706_4.844943,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.372161_4.934287,52.363115_4.950387,283,M32,Indische Buurt Oost
52.353412_4.894705,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.389867_4.953788,52.363115_4.950387,503,M32,Indische Buurt Oost
52.339242_4.818469,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.360758_4.816634,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.353159_4.800874,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.35059_5.003941,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.354702_4.85755,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.367799_4.909432,52.363115_4.950387,354,M32,Indische Buurt Oost
52.415937_4.875358,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.36326_4.844275,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3624_4.8977,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3687_4.8772,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.366_4.9165,52.363115_4.950387,410,M32,Indische Buurt Oost
52.3999_4.9354,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3668_4.8913,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3731_4.8926,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3713_4.87531,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3594_4.8977,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3849549_4.881195,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3794976_4.8919539,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.366831866_4.886996452,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.37551_4.88661,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3631_4.8808,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3637_4.8822,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.380101_4.8825396,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3628595_4.8833056,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3891743_4.8308528,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.366831866_4.889329776,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3792_4.8866,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.371165182_4.891996432,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.366338_4.88034,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.36599_4.89594,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3688_4.8895,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.377142358729_4.883511152465,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.40204_4.89471,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3612_4.908,52.363115_4.950387,287,M32,Indische Buurt Oost
52.3740734_4.8840706,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.334105_4.893702,52.4033155_4.9307625,99999,N74,Elzenhagen
52.395654_4.944886,52.4033155_4.9307625,208,N74,Elzenhagen
52.340804_4.881667,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3373954_4.9180886,52.4033155_4.9307625,99999,N74,Elzenhagen
52.328393_4.957531,52.4033155_4.9307625,99999,N74,Elzenhagen
52.403142_4.906788,52.4033155_4.9307625,287,N74,Elzenhagen
52.4059_4.941451,52.4033155_4.9307625,311,N74,Elzenhagen
52.352356_4.991526,52.4033155_4.9307625,99999,N74,Elzenhagen
52.380601_4.808558,52.4033155_4.9307625,99999,N74,Elzenhagen
52.373553_4.852268,52.4033155_4.9307625,99999,N74,Elzenhagen
52.363338_4.953024,52.4033155_4.9307625,99999,N74,Elzenhagen
52.370423_4.932634,52.4033155_4.9307625,99999,N74,Elzenhagen
52.307704_5.002509,52.4033155_4.9307625,99999,N74,Elzenhagen
52.378434_4.830374,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3282_4.882657,52.4033155_4.9307625,99999,N74,Elzenhagen
52.346118_4.922209,52.4033155_4.9307625,99999,N74,Elzenhagen
52.349677_4.810143,52.4033155_4.9307625,99999,N74,Elzenhagen
52.36465_4.762661,52.4033155_4.9307625,99999,N74,Elzenhagen
52.339341_4.908426,52.4033155_4.9307625,99999,N74,Elzenhagen
52.34695_4.94993,52.4033155_4.9307625,99999,N74,Elzenhagen
52.306709_4.964399,52.4033155_4.9307625,99999,N74,Elzenhagen
52.391106_4.916855,52.4033155_4.9307625,289,N74,Elzenhagen
52.385283_4.963883,52.4033155_4.9307625,420,N74,Elzenhagen
52.368785_4.926183,52.4033155_4.9307625,99999,N74,Elzenhagen
52.378145_4.792047,52.4033155_4.9307625,99999,N74,Elzenhagen
52.343193_4.850315,52.4033155_4.9307625,99999,N74,Elzenhagen
52.340692_4.917866,52.4033155_4.9307625,99999,N74,Elzenhagen
52.353057_4.817727,52.4033155_4.9307625,99999,N74,Elzenhagen
52.346941_4.926532,52.4033155_4.9307625,99999,N74,Elzenhagen
52.362706_4.844943,52.4033155_4.9307625,99999,N74,Elzenhagen
52.372161_4.934287,52.4033155_4.9307625,509,N74,Elzenhagen
52.353412_4.894705,52.4033155_4.9307625,99999,N74,Elzenhagen
52.389867_4.953788,52.4033155_4.9307625,283,N74,Elzenhagen
52.339242_4.818469,52.4033155_4.9307625,99999,N74,Elzenhagen
52.360758_4.816634,52.4033155_4.9307625,99999,N74,Elzenhagen
52.353159_4.800874,52.4033155_4.9307625,99999,N74,Elzenhagen
52.35059_5.003941,52.4033155_4.9307625,99999,N74,Elzenhagen
52.354702_4.85755,52.4033155_4.9307625,99999,N74,Elzenhagen
52.367799_4.909432,52.4033155_4.9307625,99999,N74,Elzenhagen
52.415937_4.875358,52.4033155_4.9307625,99999,N74,Elzenhagen
52.36326_4.844275,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3624_4.8977,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3687_4.8772,52.4033155_4.9307625,99999,N74,Elzenhagen
52.366_4.9165,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3999_4.9354,52.4033155_4.9307625,132,N74,Elzenhagen
52.3668_4.8913,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3731_4.8926,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3713_4.87531,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3594_4.8977,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3849549_4.881195,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3794976_4.8919539,52.4033155_4.9307625,99999,N74,Elzenhagen
52.366831866_4.886996452,52.4033155_4.9307625,99999,N74,Elzenhagen
52.37551_4.88661,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3631_4.8808,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3637_4.8822,52.4033155_4.9307625,99999,N74,Elzenhagen
52.380101_4.8825396,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3628595_4.8833056,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3891743_4.8308528,52.4033155_4.9307625,99999,N74,Elzenhagen
52.366831866_4.889329776,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3792_4.8866,52.4033155_4.9307625,99999,N74,Elzenhagen
52.371165182_4.891996432,52.4033155_4.9307625,99999,N74,Elzenhagen
52.366338_4.88034,52.4033155_4.9307625,99999,N74,Elzenhagen
52.36599_4.89594,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3688_4.8895,52.4033155_4.9307625,99999,N74,Elzenhagen
52.377142358729_4.883511152465,52.4033155_4.9307625,99999,N74,Elzenhagen
52.40204_4.89471,52.4033155_4.9307625,375,N74,Elzenhagen
52.3612_4.908,52.4033155_4.9307625,99999,N74,Elzenhagen
52.3740734_4.8840706,52.4033155_4.9307625,99999,N74,Elzenhagen
52.334105_4.893702,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.395654_4.944886,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.340804_4.881667,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3373954_4.9180886,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.328393_4.957531,52.2987555_4.9505865,542,T92,Amstel III/Bullewijk
52.403142_4.906788,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.4059_4.941451,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.352356_4.991526,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.380601_4.808558,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.373553_4.852268,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.363338_4.953024,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.370423_4.932634,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.307704_5.002509,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.378434_4.830374,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3282_4.882657,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.346118_4.922209,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.349677_4.810143,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.36465_4.762661,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.339341_4.908426,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.34695_4.94993,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.306709_4.964399,52.2987555_4.9505865,298,T92,Amstel III/Bullewijk
52.391106_4.916855,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.385283_4.963883,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.368785_4.926183,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.378145_4.792047,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.343193_4.850315,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.340692_4.917866,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.353057_4.817727,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.346941_4.926532,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.362706_4.844943,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.372161_4.934287,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.353412_4.894705,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.389867_4.953788,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.339242_4.818469,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.360758_4.816634,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.353159_4.800874,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.35059_5.003941,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.354702_4.85755,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.367799_4.909432,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.415937_4.875358,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.36326_4.844275,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3624_4.8977,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3687_4.8772,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.366_4.9165,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3999_4.9354,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3668_4.8913,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3731_4.8926,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3713_4.87531,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3594_4.8977,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3849549_4.881195,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3794976_4.8919539,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.366831866_4.886996452,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.37551_4.88661,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3631_4.8808,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3637_4.8822,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.380101_4.8825396,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3628595_4.8833056,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3891743_4.8308528,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.366831866_4.889329776,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3792_4.8866,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.371165182_4.891996432,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.366338_4.88034,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.36599_4.89594,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3688_4.8895,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.377142358729_4.883511152465,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.40204_4.89471,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3612_4.908,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.3740734_4.8840706,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.334105_4.893702,52.329135_4.8885105,378,K91,Buitenveldert-Oost
52.395654_4.944886,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.340804_4.881667,52.329135_4.8885105,291,K91,Buitenveldert-Oost
52.3373954_4.9180886,52.329135_4.8885105,400,K91,Buitenveldert-Oost
52.328393_4.957531,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.403142_4.906788,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.4059_4.941451,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.352356_4.991526,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.380601_4.808558,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.373553_4.852268,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.363338_4.953024,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.370423_4.932634,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.307704_5.002509,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.378434_4.830374,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3282_4.882657,52.329135_4.8885105,65,K91,Buitenveldert-Oost
52.346118_4.922209,52.329135_4.8885105,395,K91,Buitenveldert-Oost
52.349677_4.810143,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.36465_4.762661,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.339341_4.908426,52.329135_4.8885105,374,K91,Buitenveldert-Oost
52.34695_4.94993,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.306709_4.964399,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.391106_4.916855,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.385283_4.963883,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.368785_4.926183,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.378145_4.792047,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.343193_4.850315,52.329135_4.8885105,385,K91,Buitenveldert-Oost
52.340692_4.917866,52.329135_4.8885105,421,K91,Buitenveldert-Oost
52.353057_4.817727,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.346941_4.926532,52.329135_4.8885105,332,K91,Buitenveldert-Oost
52.362706_4.844943,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.372161_4.934287,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.353412_4.894705,52.329135_4.8885105,308,K91,Buitenveldert-Oost
52.389867_4.953788,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.339242_4.818469,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.360758_4.816634,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.353159_4.800874,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.35059_5.003941,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.354702_4.85755,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.367799_4.909432,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.415937_4.875358,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.36326_4.844275,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3624_4.8977,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3687_4.8772,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.366_4.9165,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3999_4.9354,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3668_4.8913,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3731_4.8926,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3713_4.87531,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3594_4.8977,52.329135_4.8885105,442,K91,Buitenveldert-Oost
52.3849549_4.881195,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3794976_4.8919539,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.366831866_4.886996452,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.37551_4.88661,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3631_4.8808,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3637_4.8822,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.380101_4.8825396,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3628595_4.8833056,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3891743_4.8308528,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.366831866_4.889329776,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3792_4.8866,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.371165182_4.891996432,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.366338_4.88034,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.36599_4.89594,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3688_4.8895,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.377142358729_4.883511152465,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.40204_4.89471,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3612_4.908,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.3740734_4.8840706,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.334105_4.893702,52.354353_4.9105665,413,M27,Weesperzijde
52.395654_4.944886,52.354353_4.9105665,99999,M27,Weesperzijde
52.340804_4.881667,52.354353_4.9105665,477,M27,Weesperzijde
52.3373954_4.9180886,52.354353_4.9105665,327,M27,Weesperzijde
52.328393_4.957531,52.354353_4.9105665,99999,M27,Weesperzijde
52.403142_4.906788,52.354353_4.9105665,99999,M27,Weesperzijde
52.4059_4.941451,52.354353_4.9105665,99999,M27,Weesperzijde
52.352356_4.991526,52.354353_4.9105665,99999,M27,Weesperzijde
52.380601_4.808558,52.354353_4.9105665,99999,M27,Weesperzijde
52.373553_4.852268,52.354353_4.9105665,99999,M27,Weesperzijde
52.363338_4.953024,52.354353_4.9105665,406,M27,Weesperzijde
52.370423_4.932634,52.354353_4.9105665,313,M27,Weesperzijde
52.307704_5.002509,52.354353_4.9105665,99999,M27,Weesperzijde
52.378434_4.830374,52.354353_4.9105665,99999,M27,Weesperzijde
52.3282_4.882657,52.354353_4.9105665,531,M27,Weesperzijde
52.346118_4.922209,52.354353_4.9105665,188,M27,Weesperzijde
52.349677_4.810143,52.354353_4.9105665,99999,M27,Weesperzijde
52.36465_4.762661,52.354353_4.9105665,99999,M27,Weesperzijde
52.339341_4.908426,52.354353_4.9105665,350,M27,Weesperzijde
52.34695_4.94993,52.354353_4.9105665,663,M27,Weesperzijde
52.306709_4.964399,52.354353_4.9105665,99999,M27,Weesperzijde
52.391106_4.916855,52.354353_4.9105665,99999,M27,Weesperzijde
52.385283_4.963883,52.354353_4.9105665,99999,M27,Weesperzijde
52.368785_4.926183,52.354353_4.9105665,265,M27,Weesperzijde
52.378145_4.792047,52.354353_4.9105665,99999,M27,Weesperzijde
52.343193_4.850315,52.354353_4.9105665,99999,M27,Weesperzijde
52.340692_4.917866,52.354353_4.9105665,348,M27,Weesperzijde
52.353057_4.817727,52.354353_4.9105665,99999,M27,Weesperzijde
52.346941_4.926532,52.354353_4.9105665,305,M27,Weesperzijde
52.362706_4.844943,52.354353_4.9105665,99999,M27,Weesperzijde
52.372161_4.934287,52.354353_4.9105665,382,M27,Weesperzijde
52.353412_4.894705,52.354353_4.9105665,193,M27,Weesperzijde
52.389867_4.953788,52.354353_4.9105665,99999,M27,Weesperzijde
52.339242_4.818469,52.354353_4.9105665,99999,M27,Weesperzijde
52.360758_4.816634,52.354353_4.9105665,99999,M27,Weesperzijde
52.353159_4.800874,52.354353_4.9105665,99999,M27,Weesperzijde
52.35059_5.003941,52.354353_4.9105665,99999,M27,Weesperzijde
52.354702_4.85755,52.354353_4.9105665,99999,M27,Weesperzijde
52.367799_4.909432,52.354353_4.9105665,241,M27,Weesperzijde
52.415937_4.875358,52.354353_4.9105665,99999,M27,Weesperzijde
52.36326_4.844275,52.354353_4.9105665,99999,M27,Weesperzijde
52.3624_4.8977,52.354353_4.9105665,312,M27,Weesperzijde
52.3687_4.8772,52.354353_4.9105665,342,M27,Weesperzijde
52.366_4.9165,52.354353_4.9105665,297,M27,Weesperzijde
52.3999_4.9354,52.354353_4.9105665,99999,M27,Weesperzijde
52.3668_4.8913,52.354353_4.9105665,342,M27,Weesperzijde
52.3731_4.8926,52.354353_4.9105665,362,M27,Weesperzijde
52.3713_4.87531,52.354353_4.9105665,393,M27,Weesperzijde
52.3594_4.8977,52.354353_4.9105665,169,M27,Weesperzijde
52.3849549_4.881195,52.354353_4.9105665,99999,M27,Weesperzijde
52.3794976_4.8919539,52.354353_4.9105665,482,M27,Weesperzijde
52.366831866_4.886996452,52.354353_4.9105665,387,M27,Weesperzijde
52.37551_4.88661,52.354353_4.9105665,560,M27,Weesperzijde
52.3631_4.8808,52.354353_4.9105665,274,M27,Weesperzijde
52.3637_4.8822,52.354353_4.9105665,294,M27,Weesperzijde
52.380101_4.8825396,52.354353_4.9105665,526,M27,Weesperzijde
52.3628595_4.8833056,52.354353_4.9105665,282,M27,Weesperzijde
52.3891743_4.8308528,52.354353_4.9105665,99999,M27,Weesperzijde
52.366831866_4.889329776,52.354353_4.9105665,372,M27,Weesperzijde
52.3792_4.8866,52.354353_4.9105665,502,M27,Weesperzijde
52.371165182_4.891996432,52.354353_4.9105665,449,M27,Weesperzijde
